N_ménage;Nordre;Coef_individu;Milieu;Sexe;Age;Etat_matrimonial;Niveau_scolaire;Type_activité;Secteur_activité;Statut_professionnel
6754;10;649,074239;2;1;2;1;0; ; ; 
6804;16;646,640971;2;1;2;1;0; ; ; 
6885;6;614,40017;2;1;2;1;0; ; ; 
6919;10;804,017926;2;2;2;1;0; ; ; 
6982;5;792,637051;2;1;2;1;0; ; ; 
7027;15;464,145871;2;1;2;1;0; ; ; 
463;5;899;1;2;2;1;1; ; ; 
785;8;906;1;2;2;1;1; ; ; 
1031;6;879;1;1;2;1;1; ; ; 
1441;5;894;1;2;2;1;1; ; ; 
1846;7;1013;1;2;2;1;1; ; ; 
1978;11;1287;1;1;2;1;1; ; ; 
2032;4;760;1;2;2;1;1; ; ; 
2914;6;524;1;1;2;1;1; ; ; 
3213;5;1116;1;2;2;1;1; ; ; 
3320;9;1153;1;1;2;1;1; ; ; 
4017;5;700;1;2;2;1;1; ; ; 
4567;8;688,006527;2;1;2;1;1; ; ; 
4595;7;953,630944;2;2;2;1;1; ; ; 
5341;9;486,045283;2;1;2;1;1; ; ; 
5884;13;418,522096;2;1;2;1;1; ; ; 
5927;5;780,470711;2;1;2;1;1; ; ; 
5999;5;674,015236;2;1;2;1;1; ; ; 
6109;7;673,866764;2;2;2;1;1; ; ; 
6170;12;565,73481;2;1;2;1;1; ; ; 
6290;7;684,814058;2;2;2;1;1; ; ; 
6324;9;2903,465642;2;2;2;1;1; ; ; 
6451;8;748,673273;2;2;2;1;1; ; ; 
6540;10;723,129587;2;2;2;1;1; ; ; 
6802;10;646,640971;2;1;2;1;1; ; ; 
7056;12;718,264123;2;2;2;1;1; ; ; 
494;6;886;1;2;2;1;4; ; ; 
1530;5;795;1;1;2;1;4; ; ; 
1668;12;713;1;2;2;1;4; ; ; 
4181;10;1101;1;1;2;1;4; ; ; 
4700;9;763,437835;2;1;2;1;4; ; ; 
4771;16;624,603941;2;2;2;1;4; ; ; 
4981;9;578,382033;2;2;2;1;4; ; ; 
5060;5;900,719023;2;2;2;1;4; ; ; 
5121;9;528,511027;2;2;2;1;4; ; ; 
5173;13;756,746348;2;1;2;1;4; ; ; 
5877;9;738,334162;2;2;2;1;4; ; ; 
6236;5;658,198994;2;1;2;1;4; ; ; 
6619;6;394,189416;2;1;2;1;4; ; ; 
6725;13;496,386672;2;1;2;1;4; ; ; 
6849;8;676,448504;2;1;2;1;4; ; ; 
7032;8;464,145871;2;1;2;1;4; ; ; 
7032;7;451,879969;2;2;2;1;4; ; ; 
4292;6;1090,472119;2;2;2;1;0; ; ; 
48;7;1892;1;2;3;1;0; ; ; 
107;8;1345;1;1;3;1;0; ; ; 
503;11;729;1;1;3;1;0; ; ; 
584;7;2240;1;2;3;1;0; ; ; 
586;8;1041;1;1;3;1;0; ; ; 
733;5;1125;1;1;3;1;0; ; ; 
751;6;1128;1;2;3;1;0; ; ; 
800;3;717;1;2;3;1;0; ; ; 
1367;13;635;1;1;3;1;0; ; ; 
2205;7;696;1;1;3;1;0; ; ; 
2241;11;1147;1;1;3;1;0; ; ; 
2287;6;789;1;1;3;1;0; ; ; 
2402;9;1120;1;1;3;1;0; ; ; 
2408;4;942;1;2;3;1;0; ; ; 
2488;6;808;1;1;3;1;0; ; ; 
2976;9;360;1;2;3;1;0; ; ; 
3109;3;1215;1;1;3;1;0; ; ; 
3156;6;575;1;1;3;1;0; ; ; 
3483;8;1120;1;1;3;1;0; ; ; 
3486;6;1138;1;2;3;1;0; ; ; 
3660;5;985;1;2;3;1;0; ; ; 
3717;6;660;1;2;3;1;0; ; ; 
3719;7;850;1;2;3;1;0; ; ; 
4164;6;943;1;2;3;1;0; ; ; 
4269;4;1142,167674;2;2;3;1;0; ; ; 
4280;14;1111,150341;2;2;3;1;0; ; ; 
4305;6;521,935986;2;1;3;1;0; ; ; 
4456;8;688,614844;2;1;3;1;0; ; ; 
4484;10;952,624422;2;1;3;1;0; ; ; 
4539;6;941,066399;2;1;3;1;0; ; ; 
4558;8;818,794682;2;1;3;1;0; ; ; 
4590;6;953,630944;2;2;3;1;0; ; ; 
4629;9;913,692134;2;1;3;1;0; ; ; 
4629;7;913,692134;2;1;3;1;0; ; ; 
4731;6;598,452072;2;2;3;1;0; ; ; 
4777;5;698,956233;2;1;3;1;0; ; ; 
4884;7;777,257874;2;2;3;1;0; ; ; 
4894;9;777,257874;2;2;3;1;0; ; ; 
4899;7;381,938924;2;2;3;1;0; ; ; 
4902;6;381,938924;2;2;3;1;0; ; ; 
4954;7;1395,171802;2;2;3;1;0; ; ; 
4957;6;983,040272;2;1;3;1;0; ; ; 
5005;5;527,902844;2;2;3;1;0; ; ; 
5008;4;542,618764;2;1;3;1;0; ; ; 
5014;9;527,902844;2;2;3;1;0; ; ; 
5017;7;893,009356;2;1;3;1;0; ; ; 
5063;5;442,246459;2;1;3;1;0; ; ; 
5089;11;519,388282;2;2;3;1;0; ; ; 
5096;4;519,388282;2;2;3;1;0; ; ; 
5132;5;476,207289;2;2;3;1;0; ; ; 
5260;8;377,764857;2;1;3;1;0; ; ; 
5260;11;367,342532;2;2;3;1;0; ; ; 
5352;6;391,669852;2;2;3;1;0; ; ; 
5442;6;715,989109;2;1;3;1;0; ; ; 
5545;8;539,577179;2;1;3;1;0; ; ; 
5553;9;539,577179;2;1;3;1;0; ; ; 
5560;14;346,056127;2;2;3;1;0; ; ; 
5733;3;749,889639;2;2;3;1;0; ; ; 
5797;8;738,942345;2;2;3;1;0; ; ; 
5816;9;589,459173;2;1;3;1;0; ; ; 
5876;6;758,571299;2;1;3;1;0; ; ; 
5893;9;878,409748;2;1;3;1;0; ; ; 
5926;6;780,470711;2;1;3;1;0; ; ; 
5936;15;780,470711;2;1;3;1;0; ; ; 
5936;11;759,620567;2;2;3;1;0; ; ; 
5937;13;780,470711;2;1;3;1;0; ; ; 
5940;7;698,802267;2;2;3;1;0; ; ; 
5953;11;673,866764;2;2;3;1;0; ; ; 
5986;5;703,059548;2;2;3;1;0; ; ; 
6027;7;859,551921;2;1;3;1;0; ; ; 
6031;7;859,551921;2;1;3;1;0; ; ; 
6042;6;750,054861;2;1;3;1;0; ; ; 
6168;8;550,405615;2;2;3;1;0; ; ; 
6178;7;365,598517;2;1;3;1;0; ; ; 
6181;3;355,787055;2;2;3;1;0; ; ; 
6209;8;771,176044;2;2;3;1;0; ; ; 
6214;7;442,246459;2;1;3;1;0; ; ; 
6220;7;431,80993;2;2;3;1;0; ; ; 
6224;8;431,80993;2;2;3;1;0; ; ; 
6321;8;154,512518;2;1;3;1;0; ; ; 
6328;4;2985,619836;2;1;3;1;0; ; ; 
6584;6;479,353796;2;1;3;1;0; ; ; 
6707;7;778,64576;2;1;3;1;0; ; ; 
6745;7;501,253208;2;1;3;1;0; ; ; 
6767;7;432,418113;2;2;3;1;0; ; ; 
6929;9;568,651105;2;2;3;1;0; ; ; 
7027;14;464,145871;2;1;3;1;0; ; ; 
826;8;964;1;2;3;1;1; ; ; 
1069;7;1048;1;2;3;1;1; ; ; 
1612;7;720;1;1;3;1;1; ; ; 
4982;5;578,382033;2;2;3;1;1; ; ; 
5884;10;418,522096;2;1;3;1;1; ; ; 
6080;16;771,345956;2;1;3;1;1; ; ; 
6080;12;771,345956;2;1;3;1;1; ; ; 
6170;10;550,405615;2;2;3;1;1; ; ; 
6290;10;704,431086;2;1;3;1;1; ; ; 
6363;6;548,581066;2;2;3;1;1; ; ; 
6749;6;487,762766;2;2;3;1;1; ; ; 
145;7;1090;1;2;3;1;4; ; ; 
782;7;892;1;1;3;1;4; ; ; 
2566;8;1280;1;2;3;1;4; ; ; 
3268;10;669;1;1;3;1;4; ; ; 
3703;4;577;1;1;3;1;4; ; ; 
4064;10;721;1;2;3;1;4; ; ; 
4181;7;1119;1;2;3;1;4; ; ; 
4243;6;553;1;1;3;1;4; ; ; 
4771;12;641,774435;2;1;3;1;4; ; ; 
5013;6;527,902844;2;2;3;1;4; ; ; 
5357;6;401,48922;2;1;3;1;4; ; ; 
5877;8;738,334162;2;2;3;1;4; ; ; 
5989;6;703,059548;2;2;3;1;4; ; ; 
6089;8;970,265615;2;1;3;1;4; ; ; 
6257;12;698,802267;2;2;3;1;4; ; ; 
6812;6;646,640971;2;1;3;1;4; ; ; 
6991;9;792,637051;2;1;3;1;4; ; ; 
90;6;1009;1;1;4;1;0; ; ; 
339;4;751;1;1;4;1;0; ; ; 
1121;8;977;1;1;4;1;0; ; ; 
1125;6;586;1;1;4;1;0; ; ; 
1306;8;745;1;1;4;1;0; ; ; 
1332;6;1040;1;1;4;1;0; ; ; 
1367;16;635;1;1;4;1;0; ; ; 
1916;6;968;1;2;4;1;0; ; ; 
2700;11;733;1;1;4;1;0; ; ; 
3683;5;701;1;2;4;1;0; ; ; 
4326;9;546,148334;2;2;4;1;0; ; ; 
4327;7;560,868274;2;1;4;1;0; ; ; 
4332;5;560,868274;2;1;4;1;0; ; ; 
4333;8;560,868274;2;1;4;1;0; ; ; 
4333;5;560,868274;2;1;4;1;0; ; ; 
4380;13;633,118503;2;2;4;1;0; ; ; 
4395;12;707,472671;2;1;4;1;0; ; ; 
4558;7;818,794682;2;1;4;1;0; ; ; 
4582;8;562,693225;2;1;4;1;0; ; ; 
4612;9;532,277375;2;1;4;1;0; ; ; 
4627;7;913,692134;2;1;4;1;0; ; ; 
4716;7;724,954136;2;2;4;1;0; ; ; 
4808;10;381,938924;2;2;4;1;0; ; ; 
4888;9;799,328538;2;1;4;1;0; ; ; 
4937;7;518,171916;2;2;4;1;0; ; ; 
4939;8;518,171916;2;2;4;1;0; ; ; 
4942;8;532,277375;2;1;4;1;0; ; ; 
4961;13;956,671859;2;2;4;1;0; ; ; 
5024;9;868,485324;2;2;4;1;0; ; ; 
5025;5;893,009356;2;1;4;1;0; ; ; 
5030;6;571,81798;2;1;4;1;0; ; ; 
5070;13;442,246459;2;1;4;1;0; ; ; 
5171;8;737,117796;2;2;4;1;0; ; ; 
5179;9;756,746348;2;1;4;1;0; ; ; 
5199;8;583,98432;2;1;4;1;0; ; ; 
5232;8;583,376003;2;1;4;1;0; ; ; 
5275;14;626,42849;2;2;4;1;0; ; ; 
5319;8;674,015236;2;1;4;1;0; ; ; 
5337;9;769,351495;2;2;4;1;0; ; ; 
5483;7;715,989109;2;1;4;1;0; ; ; 
5783;9;691,504071;2;2;4;1;0; ; ; 
5852;5;725,722181;2;1;4;1;0; ; ; 
5867;9;758,571299;2;1;4;1;0; ; ; 
5876;5;758,571299;2;1;4;1;0; ; ; 
5944;8;698,802267;2;2;4;1;0; ; ; 
5956;10;673,866764;2;2;4;1;0; ; ; 
5957;9;673,866764;2;2;4;1;0; ; ; 
6031;10;836,251625;2;2;4;1;0; ; ; 
6160;9;467,187456;2;1;4;1;0; ; ; 
6167;4;565,73481;2;1;4;1;0; ; ; 
6229;3;639,808516;2;2;4;1;0; ; ; 
6237;4;639,808516;2;2;4;1;0; ; ; 
6253;10;698,802267;2;2;4;1;0; ; ; 
6286;10;704,431086;2;1;4;1;0; ; ; 
6321;7;150,829384;2;2;4;1;0; ; ; 
6397;10;771,784227;2;2;4;1;0; ; ; 
6400;7;793,245368;2;1;4;1;0; ; ; 
6421;5;555,879262;2;2;4;1;0; ; ; 
6543;6;743,363374;2;1;4;1;0; ; ; 
6666;10;1031,097315;2;1;4;1;0; ; ; 
6707;10;778,64576;2;1;4;1;0; ; ; 
6743;8;501,253208;2;1;4;1;0; ; ; 
6860;10;871,526239;2;2;4;1;0; ; ; 
6919;9;804,017926;2;2;4;1;0; ; ; 
1694;10;1042;1;2;4;1;1; ; ; 
1846;6;997;1;1;4;1;1; ; ; 
2085;8;682;1;2;4;1;1; ; ; 
2952;7;1553;1;1;4;1;1; ; ; 
3213;4;1116;1;2;4;1;1; ; ; 
4989;10;595,542343;2;1;4;1;1; ; ; 
5755;7;599,668438;2;2;4;1;1; ; ; 
5927;4;780,470711;2;1;4;1;1; ; ; 
6540;7;743,363374;2;1;4;1;1; ; ; 
6802;5;646,640971;2;1;4;1;1; ; ; 
4725;13;744,580008;2;1;4;1;4; ; ; 
4725;7;744,580008;2;1;4;1;4; ; ; 
4936;6;532,277375;2;1;4;1;4; ; ; 
5088;6;534,102326;2;1;4;1;4; ; ; 
5173;12;737,117796;2;2;4;1;4; ; ; 
5539;6;783,947887;2;2;4;1;4; ; ; 
5905;6;670,217666;2;2;4;1;4; ; ; 
6073;9;750,497822;2;2;4;1;4; ; ; 
6619;9;383,15529;2;2;4;1;4; ; ; 
6900;5;649,074239;2;1;4;1;4; ; ; 
6991;8;792,637051;2;1;4;1;4; ; ; 
1010;8;1192;1;1;5;1;0; ; ; 
1818;8;1892;1;2;5;1;0; ; ; 
2241;8;1141;1;1;5;1;0; ; ; 
2296;8;746;1;2;5;1;0; ; ; 
3272;4;632;1;2;5;1;0; ; ; 
3561;10;551;1;2;5;1;0; ; ; 
3837;9;1524;1;2;5;1;0; ; ; 
4390;9;698,129796;2;1;5;1;0; ; ; 
4395;11;698,129796;2;1;5;1;0; ; ; 
4484;9;939,556215;2;1;5;1;0; ; ; 
4484;6;939,556215;2;1;5;1;0; ; ; 
4671;9;684,003456;2;2;5;1;0; ; ; 
4714;16;669,547827;2;1;5;1;0; ; ; 
4739;4;682,786368;2;2;5;1;0; ; ; 
4786;6;689,480352;2;2;5;1;0; ; ; 
4815;7;853,810308;2;1;5;1;0; ; ; 
4847;9;493,190997;2;1;5;1;0; ; ; 
4939;7;525,421728;2;1;5;1;0; ; ; 
4954;6;1414,8648;2;2;5;1;0; ; ; 
5014;8;535,15176;2;1;5;1;0; ; ; 
5018;9;882,392277;2;1;5;1;0; ; ; 
5045;10;1067,871012;2;1;5;1;0; ; ; 
5071;6;436,934592;2;2;5;1;0; ; ; 
5089;10;527,854236;2;1;5;1;0; ; ; 
5179;12;747,292032;2;2;5;1;0; ; ; 
5179;8;747,292032;2;2;5;1;0; ; ; 
5243;8;846,484704;2;2;5;1;0; ; ; 
5306;7;943,813104;2;1;5;1;0; ; ; 
5378;9;1127,467458;2;1;5;1;0; ; ; 
5378;14;1127,023488;2;2;5;1;0; ; ; 
5452;8;988,275456;2;2;5;1;0; ; ; 
5472;6;688,263264;2;2;5;1;0; ; ; 
5475;8;688,263264;2;2;5;1;0; ; ; 
5545;7;532,111125;2;1;5;1;0; ; ; 
5560;13;351,738432;2;2;5;1;0; ; ; 
5619;7;660,425922;2;1;5;1;0; ; ; 
5926;10;769,199616;2;2;5;1;0; ; ; 
5936;14;770,496909;2;1;5;1;0; ; ; 
5936;10;770,496909;2;1;5;1;0; ; ; 
5937;12;770,496909;2;1;5;1;0; ; ; 
6002;12;666,507192;2;1;5;1;0; ; ; 
6027;6;848,945292;2;1;5;1;0; ; ; 
6042;5;740,698686;2;1;5;1;0; ; ; 
6081;9;761,983131;2;1;5;1;0; ; ; 
6115;9;684,003456;2;2;5;1;0; ; ; 
6178;6;360,619311;2;1;5;1;0; ; ; 
6180;10;360,619311;2;1;5;1;0; ; ; 
6185;6;360,619311;2;1;5;1;0; ; ; 
6214;5;436,934592;2;2;5;1;0; ; ; 
6286;14;694,348704;2;2;5;1;0; ; ; 
6292;5;694,348704;2;2;5;1;0; ; ; 
6361;5;556,436205;2;1;5;1;0; ; ; 
6410;6;318,877056;2;2;5;1;0; ; ; 
6682;12;893,338563;2;1;5;1;0; ; ; 
6883;5;606,910746;2;1;5;1;0; ; ; 
6919;8;815,44896;2;2;5;1;0; ; ; 
6929;8;575,682624;2;2;5;1;0; ; ; 
7053;7;728,536146;2;1;5;1;0; ; ; 
7053;6;728,427168;2;2;5;1;0; ; ; 
1314;11;766;1;1;5;1;1; ; ; 
4503;6;680,494113;2;1;5;1;1; ; ; 
4595;6;967,530057;2;1;5;1;1; ; ; 
4880;5;917,684352;2;2;5;1;1; ; ; 
6170;9;558,868713;2;1;5;1;1; ; ; 
6290;9;694,348704;2;2;5;1;1; ; ; 
6749;9;495,015378;2;1;5;1;1; ; ; 
1277;8;844;1;1;5;1;4; ; ; 
4771;15;633,668334;2;1;5;1;4; ; ; 
5013;5;535,15176;2;1;5;1;4; ; ; 
5121;8;534,910176;2;2;5;1;4; ; ; 
5752;4;608,735127;2;1;5;1;4; ; ; 
5922;7;597,180714;2;1;5;1;4; ; ; 
6073;8;761,288544;2;2;5;1;4; ; ; 
7032;6;459,135885;2;1;5;1;4; ; ; 
403;10;298;1;1;6;1;0; ; ; 
1081;3;1035;1;2;6;1;0; ; ; 
1404;2;875;1;2;6;1;0; ; ; 
4275;2;1158,481935;2;1;6;1;0; ; ; 
4582;7;555,828078;2;1;6;1;0; ; ; 
4686;5;687,791637;2;1;6;1;0; ; ; 
4714;15;669,547827;2;1;6;1;0; ; ; 
4776;8;689,480352;2;2;6;1;0; ; ; 
4891;8;788,132592;2;1;6;1;0; ; ; 
4984;9;587,24496;2;2;6;1;0; ; ; 
5070;12;436,934592;2;2;6;1;0; ; ; 
5094;7;527,607648;2;2;6;1;0; ; ; 
5095;9;527,854236;2;1;6;1;0; ; ; 
5118;6;536,368014;2;1;6;1;0; ; ; 
5268;6;634,102848;2;2;6;1;0; ; ; 
5310;6;943,813104;2;1;6;1;0; ; ; 
5312;9;942,634656;2;2;6;1;0; ; ; 
5328;7;781,443195;2;1;6;1;0; ; ; 
5363;8;393,119424;2;2;6;1;0; ; ; 
5472;8;688,263264;2;2;6;1;0; ; ; 
5472;5;688,263264;2;2;6;1;0; ; ; 
5570;12;592,315698;2;1;6;1;0; ; ; 
5815;5;581,977539;2;1;6;1;0; ; ; 
5873;8;749,820591;2;1;6;1;0; ; ; 
5967;7;451,539648;2;2;6;1;0; ; ; 
6505;6;642,182112;2;1;6;1;0; ; ; 
6680;7;782,587584;2;2;6;1;0; ; ; 
4779;8;689,480352;2;2;6;1;1; ; ; 
5317;6;666,507192;2;1;6;1;1; ; ; 
6080;11;761,983131;2;1;6;1;1; ; ; 
4725;12;735,121152;2;2;6;1;4; ; ; 
5088;5;527,607648;2;2;6;1;4; ; ; 
971;5;1043;1;2;2;1;0; ; ; 
1047;6;893;1;1;2;1;0; ; ; 
2151;14;708;1;1;2;1;0; ; ; 
2567;6;1259;1;1;2;1;0; ; ; 
4510;5;670,217666;2;2;2;1;0; ; ; 
5664;7;583,85568;2;2;2;1;0; ; ; 
3703;5;587;1;2;2;1;4; ; ; 
132;4;470;1;2;3;1;0; ; ; 
492;4;872;1;1;3;1;0; ; ; 
493;7;872;1;1;3;1;0; ; ; 
654;5;785;1;2;3;1;0; ; ; 
849;7;971;1;2;3;1;0; ; ; 
1504;4;953;1;2;3;1;0; ; ; 
1675;6;439;1;2;3;1;0; ; ; 
1855;11;788;1;2;3;1;0; ; ; 
1986;4;1287;1;1;3;1;0; ; ; 
2459;5;1095;1;1;3;1;0; ; ; 
2703;5;825;1;2;3;1;0; ; ; 
3235;13;1066;1;2;3;1;0; ; ; 
3235;11;1066;1;2;3;1;0; ; ; 
3388;10;878;1;2;3;1;0; ; ; 
3603;4;869;1;2;3;1;0; ; ; 
5787;6;691,504071;2;2;3;1;0; ; ; 
6419;4;571,81798;2;1;3;1;0; ; ; 
6429;5;571,81798;2;1;3;1;0; ; ; 
6572;6;271,309382;2;1;3;1;0; ; ; 
409;9;299;1;1;3;1;1; ; ; 
685;6;839;1;2;3;1;1; ; ; 
997;8;867;1;2;3;1;1; ; ; 
1207;8;809;1;2;3;1;1; ; ; 
1956;5;765;1;1;3;1;1; ; ; 
3438;11;728;1;1;3;1;1; ; ; 
3501;4;418;1;1;3;1;4; ; ; 
6469;7;419,64627;2;2;3;1;4; ; ; 
10;11;1096;1;2;4;1;0; ; ; 
43;9;1862;1;1;4;1;0; ; ; 
351;6;1083;1;2;4;1;0; ; ; 
647;7;773;1;1;4;1;0; ; ; 
981;5;1153;1;1;4;1;0; ; ; 
1544;6;743;1;1;4;1;0; ; ; 
1955;5;777;1;2;4;1;0; ; ; 
2112;5;592;1;2;4;1;0; ; ; 
2877;7;532;1;1;4;1;0; ; ; 
3069;11;583;1;1;4;1;0; ; ; 
3279;6;472;1;1;4;1;0; ; ; 
3795;5;942;1;2;4;1;0; ; ; 
4100;10;788;1;2;4;1;0; ; ; 
4354;4;521,821014;2;2;4;1;0; ; ; 
4379;13;652,115824;2;1;4;1;0; ; ; 
4496;12;1253,465163;2;2;4;1;0; ; ; 
5101;6;905,784013;2;1;4;1;0; ; ; 
6128;5;379,589808;2;1;4;1;0; ; ; 
6220;10;442,246459;2;1;4;1;0; ; ; 
6220;8;431,80993;2;2;4;1;0; ; ; 
6886;10;836,435875;2;1;4;1;0; ; ; 
2036;5;760;1;2;4;1;1; ; ; 
2451;6;1095;1;1;4;1;1; ; ; 
3204;7;1098;1;1;4;1;1; ; ; 
3797;4;927;1;1;4;1;1; ; ; 
5833;5;745,632358;2;2;4;1;1; ; ; 
6108;7;673,866764;2;2;4;1;1; ; ; 
6112;6;673,866764;2;2;4;1;1; ; ; 
727;7;1143;1;2;4;1;2; ; ; 
1310;10;782;1;2;4;1;4; ; ; 
1668;9;702;1;1;4;1;4; ; ; 
2234;9;917;1;2;4;1;4; ; ; 
3877;4;1009;1;1;4;1;4; ; ; 
4311;8;521,935986;2;1;4;1;4; ; ; 
59;7;1007;1;2;5;1;0; ; ; 
219;5;1597;1;2;5;1;0; ; ; 
398;4;1080;1;2;5;1;0; ; ; 
721;9;850;1;1;5;1;0; ; ; 
721;6;850;1;1;5;1;0; ; ; 
771;5;336;1;2;5;1;0; ; ; 
833;5;945;1;1;5;1;0; ; ; 
1047;5;889;1;1;5;1;0; ; ; 
1229;10;829;1;1;5;1;0; ; ; 
1364;8;632;1;1;5;1;0; ; ; 
2035;6;708;1;2;5;1;0; ; ; 
2221;6;792;1;1;5;1;0; ; ; 
2293;8;785;1;1;5;1;0; ; ; 
2730;6;652;1;1;5;1;0; ; ; 
2832;12;858;1;1;5;1;0; ; ; 
2832;9;815;1;2;5;1;0; ; ; 
3246;8;864;1;1;5;1;0; ; ; 
3640;10;746;1;2;5;1;0; ; ; 
5101;11;893,342592;2;2;5;1;0; ; ; 
5108;10;894,554817;2;1;5;1;0; ; ; 
5109;7;894,554817;2;1;5;1;0; ; ; 
5664;6;592,315698;2;1;5;1;0; ; ; 
5744;3;658,444608;2;2;5;1;0; ; ; 
6107;7;684,751002;2;1;5;1;0; ; ; 
6113;8;684,751002;2;1;5;1;0; ; ; 
6114;7;684,751002;2;1;5;1;0; ; ; 
6117;6;684,003456;2;2;5;1;0; ; ; 
6168;7;558,643392;2;2;5;1;0; ; ; 
6886;9;824,57712;2;2;5;1;0; ; ; 
